scenario_id,split_type,category,list_price,buyer_target,seller_target,title,description,price_delta_pct,relative_price,title_token_count,description_length,data_completeness,price_confidence,has_images
train_00646,train,housing,1500.0,900.0,1500.0,Sunny Garden Inlaw,"Sunny Garden inlaw unit in highly desierable Glenview district of Oakland. walk to public transit, shopping and restaurants.",0.4,0.6666666666666666,3,124,1.0,True,True
train_00647,train,furniture,100.0,76.0,100.0,Denim Accent Chair,"One of a kind, handmade denim accent chair.,Materials: Thonet-type bentwood chair, Love Moschino jeans.",0.24,0.8,3,103,1.0,True,True
train_00648,train,vehicles,170.0,102.0,170.0,Original Shogun Bike,Perfect condition Shogun bike with original seats and pedals with Wild pizza box at the front and a pocket size locker.,0.4,0.11417058428475486,3,119,1.0,True,True
train_00649,train,furniture,320.0,243.0,320.0,Leather Sofa and Loveseat,Genuine Italian black leather sofa and loveseat in very good condition and comfortable,0.240625,2.56,4,86,1.0,True,True
train_00650,train,vehicles,20.0,15.0,20.0,Kids bike (Avico),"This is a bike that my son used briefly, but we are the second owners. It was used for racing. The bike is sturdy and it comes with training wheels. It went through some serious reconditioning as the brakes are only two years old.",0.25,0.013431833445265278,3,230,1.0,True,True
train_00651,train,housing,2250.0,2070.0,2250.0,All New Floors!! Washer/Dryer Down Town Danville,"Call Now -,Follow The Link Below:, is a 1 Bedroom, 1 Bath, approximately 700 Sq. Ft.",0.08,1.0,7,84,1.0,True,True
train_00652,train,vehicles,150.0,90.0,150.0,Crestline tandem bike,"The first miles of tandem riding may be difficult, as the tandem seems to swerve around the road. One experienced rider and one less experienced rider will take about 100 miles. Captains may take 50 miles to get used to handling the big bike even without a stoker. Captaining a tandem is very much like riding a loaded touring bike, except the luggage pedals.",0.4,0.10073875083948959,3,359,1.0,True,True
train_00653,train,housing,3500.0,2100.0,3500.0,Stunning and furnished 2/2 with an amazing view 6-12 months,"6 Captain Drive Unit-E234,Furnished rental for 6 months to a year (this is negotiable.),1 assigned parking space and overflow parking available,4 pools, fitness center, tennis and more,24 hour security,Watergate Market and deli right next door and open 365 days a year",0.4,1.5555555555555556,10,268,1.0,True,True
train_00654,train,housing,1500.0,1140.0,1500.0,Sunny Garden Inlaw,"Sunny Garden inlaw unit in highly desierable Glenview district of Oakland. walk to public transit, shopping and restaurants.",0.24,0.6666666666666666,3,124,1.0,True,True
train_00655,train,electronics,350.0,266.0,350.0,IPhone 6 + gold Unlocked 16 GB,"This is GSM unlucked phone in very good condition,Comes with charger",0.24,3.5,7,68,1.0,True,True
train_00656,train,vehicles,16900.0,12844.0,16900.0,2013 Toyota Sienna XLE Minivan 4D,"2013 Toyota Sienna XLE Minivan 4D, Fully loaded....,Transmission: Automatic,Mileage: 50000",0.24,11.34989926124916,6,90,1.0,True,True
train_00657,train,vehicles,3950.0,3634.0,3950.0,2003 Honda Civic EX Coupe,"2003 Honda Civic EX Coupe, 5-speed manual transmission, A/C, power locks and windows, automatic sliding sun roof, engine 1.7 liter, VTEC, 4-cylinder, runs great, great condition. 181,700 miles. Call Joe if interested",0.08,2.6527871054398924,5,216,1.0,True,True
train_00658,train,housing,7995.0,4797.0,7995.0,BRAND NEW MODERN 4 BEDROOM APARTMENTS 2 BLOCKS TO UCB,"Brand new 4 bedroom apartments coming available this summer! These apartments are perfect for large groups of 8 -12+!,This apartment building provides you with an excellent location! It is only two blocks from the UC Berkeley campus and just a few blocks from the Downtown Berkeley BART station and Telegraph Avenue! These units provide a brand new modern kitchen, abundant natural lighting for comfortable living, and they are well-maintained and organized units with a homey and relaxing appeal.,The lease for this property would begin in August of 2017 and continue until May 31, 2018. The lease is renewable each year.,Amenities & Features include:,-Cable/DSL Ready,- 2 Full bathrooms",0.4,3.5533333333333332,10,688,1.0,True,True
train_00659,train,housing,2349.0,1785.0,2349.0,BEAUTIFUL MODERN HOME IN TRACY FOR RENT,"Be prepared to fall in love! Renting this beautiful home which features crown molding throughout a well thought out floor plan with separate formal living and dining areas, large open kitchen and family room are perfect for entertaining that can flow out onto the large covered patio. There is a downstairs bedroom and full bath as well as an upstairs loft area with built in desks. All this has been spruced up with fresh paint and new carpet!,Bright and roomy, when you enter you will be stunned! Its an extremely clean home and the family room is spacious. The kitchen has beautiful cabinets with detailing, and the rooms have organized closets! Its truly a beautiful home for a clean, responsible and happy family.,Bathrooms:3 baths,Single Family:2,377 sq ft",0.24010217113665389,1.044,7,762,1.0,True,True
train_00660,train,furniture,450.0,342.0,450.0,mid century Hekman walnut end tables (2),His and hers matching solid walnut end tables. Refinished.,0.24,3.6,7,58,1.0,True,True
train_00661,train,electronics,12.0,7.0,12.0,Antenna indoor UHF/VHF digital & hdtv ready,"Please include PHONE # in reply!,Enhance your local TV channel reception--works on all TVs. NEW, never been used.,- 12 position fine tuning dial provides precise control of reception.",0.4166666666666667,0.12,7,183,1.0,True,True
train_00662,train,furniture,325.0,299.0,325.0,Majestic Spanish Armchair,"Nice Spanish style chair with great hand-carved details! Upholstery is in great shape. Chair is sturdy (not creaky), padding is firm, clean.",0.08,2.6,3,140,1.0,True,True
train_00663,train,vehicles,80.0,73.0,80.0,"""Jaguar"" 7-speed Beach Cruiser. In Perfect riding condition","Excellent bike all around. Nothing needs work, just hop on a ride away~",0.0875,0.053727333781061114,8,71,1.0,True,True
train_00664,train,electronics,150.0,138.0,150.0,"SAMSUNG S27D590 27"" PLS Panel Monitor","This LED monitor has served me very well and still looks amazing. Screen No scratches and no dead pixels and work great., Perfect/like new condition ..very barely used,info page:,",0.08,1.5,6,179,1.0,True,True
train_00665,train,furniture,100.0,60.0,100.0,Denim Accent Chair,"One of a kind, handmade denim accent chair.,Materials: Thonet-type bentwood chair, Love Moschino jeans.",0.4,0.8,3,103,1.0,True,True
train_00666,train,vehicles,138.0,104.0,138.0,★ BLACK 80cc/66cc MOTORIZED BIKE ENGINE KIT SALE!!! HIGHEST QUALITY★,"IN STOCK- HURRY WHILE SUPPLIES LAST!!!, are complete street legal kits, everything you need to convert your bicycle to a fun moped! We sell only the best bike engine kits with professional grade balanced engines.",0.2463768115942029,0.09267965077233042,10,212,1.0,True,True
train_00667,train,vehicles,100.0,92.0,100.0,TREK JET 20 S for 5-10 Year Old Kid,"Fits 5-10 year old child depening on height,Single Speed",0.08,0.0671591672263264,9,56,1.0,True,True
train_00668,train,electronics,85.0,64.0,85.0,Ultra Quad Copter,Protocol Ultra-Quad Copter for outdoor flights. Unparalleled precision: Flys up/down forward /backwards right/left side to side perform combination maneuvers banked turns and 360 flips motion sensitive electronic auto stabilize Copter for solid control.2.4 Gig transmitter clear wide area reception LCD screen and audio tones makes flight adjustments a breeze.,0.24705882352941178,0.85,3,360,1.0,True,True
train_00669,train,housing,2075.0,1909.0,2075.0,Two Bedroom Apt. Avail 6-15,"Custom Decor, spacious and well maintain, gated community with pool and laundry on site! Close to everything!,Call Manager Sherry @",0.08,0.9222222222222223,5,131,1.0,True,True
train_00670,train,vehicles,80.0,48.0,80.0,Primo 14mm - 3/8 sealed chrome wheels snafu,"Has normal wear. Needs cleaning.,Finish is peeling yet they are solid structurally.",0.4,0.053727333781061114,8,83,1.0,True,True
train_00671,train,electronics,120.0,72.0,120.0,Precision Power pc4400 old school beast amp,Amp works perfectly. No other offers wanted. 120 CASH with no plugs or 150 cash with plugs. Amp requires the plugs to work. AGAIN NO OTHER OFFERS WANTED. Amazing sound quality from this 4 channel amp.,0.4,1.2,7,200,1.0,True,True
train_00672,train,vehicles,138.0,126.0,138.0,★ BLACK 80cc/66cc MOTORIZED BIKE ENGINE KIT SALE!!! HIGHEST QUALITY★,"IN STOCK- HURRY WHILE SUPPLIES LAST!!!, are complete street legal kits, everything you need to convert your bicycle to a fun moped! We sell only the best bike engine kits with professional grade balanced engines.",0.08695652173913043,0.09267965077233042,10,212,1.0,True,True
train_00673,train,electronics,5.0,4.0,5.0,GE 7 day timer random vacation preprogrammed for vacations,"GE 7 day timer random vacation preprogrammed for vacations, BRAND NEW, turns lamps or appliances on and off during late PM and early AM hours, confusing potential burglars. Simply set the time and plug it in. ask 5.00",0.2,0.05,9,217,1.0,True,True
train_00674,train,housing,1400.0,840.0,1400.0,~~~STUDIO CHARM~~~,"*Private bath,*Fresh new look,* very near to Emeryville Bay Street,* West MAcArthur Bart 8 - 10 blocks away",0.4,0.6222222222222222,2,107,1.0,True,True
train_00675,train,furniture,75.0,69.0,75.0,Eames Mid Century Modern Style Arm Chairs,1 Black Eames Mid Century Modern Style Arm Chair-Sold,0.08,0.6,7,53,1.0,True,True
train_00676,train,vehicles,56500.0,42940.0,56500.0,Ferrari 348 spider,1995 348 spider . It has 30k mikes on it. Runs like new. Has major engine out tune up dine about 1500 miles ago. Reason for selling is because we have 8 cars and hardly use it.. they only made the spider / convertible in 1994-1995,0.24,37.944929482874414,3,230,1.0,True,True
train_00677,train,electronics,50.0,30.0,50.0,Ported Sub Enclosure Box,"Selling my ported Sub box. Box holds two 10"" subs and has dual ports. Box was expensive to have made. I had 2 Alpine R types in there and man did they sound amazing:D The cut outs you see on the sides of box are there for a reason . They were custom molded to go around the latch and the hinge on the inside of the tailgate on my jeep. BOX WILL UNIVERSALLY FIT IN MOST VEHICLES Any questions please feel free to text me . Thanks! -Brandon",0.4,0.5,4,438,1.0,True,True
train_00678,train,housing,1950.0,1794.0,1950.0,✅MOVE 9 MINUTES DRIVE FROM CAMPUS-- 1535 JULIA STREET✅,Move into a newly renovated and super clean 1 bed 1 bath at 1535 Julia Street.,0.08,0.8666666666666667,9,78,1.0,True,True
train_00679,train,electronics,20.0,12.0,20.0,"Insignia 7"" Digital Picture Frame","Selling my like new Insignia 7"" digital picture frame - used just once or twice for a few minutes. In perfect working conditions and comes with all accessories: remote, charger, memory stick duo adapter.,Product Features,- 7"" widescreen LCD display with 16:9 aspect ratio:Creates an impressive display for viewing your pictures.,- 800 x 480 resolution and 500:1 contrast ratio:Provide an accurate display of your photos' details.,- Supports JPEG picture format:For convenient viewing.,- 1GB internal memory:Lets you save and manage your digital images.",0.4,0.2,5,552,1.0,True,True
train_00680,train,furniture,15.0,9.0,15.0,Antique Chair,"This is a beautiful carved antique wood chair. Its in good condition, but could perhaps use a new seat cushion.",0.4,0.12,2,111,1.0,True,True
train_00681,train,electronics,395.0,363.0,395.0,"+ 60"" Panasonic Smart tv +","barely used tv in perfect condition..,Pixel Refresh Rate Speed: 120Hz,HDMI Ports: 2,Networking Options: Ethernet, Wi-Fi,Web Streaming Services: Yes",0.0810126582278481,3.95,6,147,1.0,True,True
train_00682,train,electronics,90.0,82.0,90.0,Iphone 5 with 16MB unlocked,"purchased new Iphone 7 for kids so we need to sell our old iphone.,Ipone 5 is unlocked and can be used with any carrier using GSM or oversears in India. phone has a clean HMEI, factory unlocked.",0.08888888888888889,0.9,5,194,1.0,True,True
train_00683,train,electronics,400.0,368.0,400.0,Heidelberg Linoscan 2650,"An 11 x 17 high quality scanner made for the printing industry.,All software to drive it is included, loaded and working on the apple G3 that comes with.,The Heidelberg software, LinoScan only runs on OS9.,I've been using it for the last 10 years to bring paintings and artwork into the digital world for print production.,Tech info...",0.08,4.0,3,335,1.0,True,True
train_00684,train,housing,3500.0,3220.0,3500.0,Beautiful 3 BR / 2 BA Pleasanton Home in Mohr Park,"Updated home in Pleasanton available July 1. This gorgeous detached home has 3 bedrooms and 2 baths, 1478 square feet; featuring bamboo and wood floors, granite countertops, fireplace. Backyard has dwarf citrus trees - lemon, lime, and orange; apple tree; rose garden; and a brick patio to enjoy it from.,Minutes away from Mohr Elementary School, Harvest Park Middle School, Amador Valley High School.,One year minimum lease agreement, with one month's security deposit. Pets negotiable (additional deposit required).,Amenities,• Dishwasher,• Microwave,• Washer and Dryer in garage,• Central heat and air conditioning",0.08,1.5555555555555556,11,617,1.0,True,True
train_00685,train,electronics,50.0,38.0,50.0,"42"" Plasma Commercial Monitor (NO HDMI) with Speakers","Note: NO TV tuner, and NO HDMI input!,Main characteristics,Display format: 16:9;,Brightness: 650 CD/m2;,Contrast: 4000:1;,Progressive scan: yes;,Signal reception",0.24,0.5,8,161,1.0,True,True
train_00686,train,vehicles,10800.0,9936.0,10800.0,2011 Infiniti G37 Sedan,"Up for sale is a 2011 G37 with 115k all commuting miles and trips to L.A. The car is in excellent condition no issues at all.(EVERYTHING WORKS) The only reason im selling the car is because im looking for an SUV. Im open to trades for only SUV'S must be the same year or newer acura, Honda,Toyota, Lexus,Infiniti.,All services are up to date it is a very reliable car. The car comes with bluetooth,bose stereo system,USB,heated seats,hks exhaust,stage 3 cold air intake ,and much more.",0.08,7.25319006044325,4,485,1.0,True,True
train_00687,train,vehicles,500.0,300.0,500.0,"bmx custom, full aftermarket kink dt2","Fully custom bmx build, kink dt2, shadow vultus forks, new head set, oddysey v3 elementary stem, USA made fit Benny bars 4pc, oddysey bar ends, new subrosa seat and post, new oddysey chain key chain solid, new bonedeth 25t sprocket, new tires, new tubes, revenge wheel set 9t and fully sealed double wall front and rear, comes with 4 pegs",0.4,0.33579583613163194,6,338,1.0,True,True
